surah_number,verse_number,page,x,y
51,16,521,0.9426,0.351
51,17,521,0.4155,0.352
51,18,521,0.9364,0.416
51,19,521,0.3426,0.413
51,20,521,0.8016,0.478
51,21,521,0.324,0.475
51,22,521,0.7535,0.535
51,23,521,0.814,0.597
51,24,521,0.0698,0.592
51,25,521,0.1891,0.656
51,26,521,0.5597,0.718
51,27,521,0.938,0.778
51,28,521,0.9364,0.84
51,29,521,0.9364,0.9
51,30,521,0.0729,0.899
51,31,522,0.4202,0.053
51,32,522,0.831,0.115
51,33,522,0.3178,0.113
51,34,522,0.7969,0.176
51,35,522,0.2016,0.174
51,36,522,0.5178,0.234
51,37,522,0.7085,0.294
51,38,522,0.8682,0.357
51,39,522,0.2946,0.353
51,40,522,0.5287,0.413
51,41,522,0.8403,0.477
51,42,522,0.0667,0.478
51,43,522,0.369,0.536
51,44,522,0.4202,0.594
51,45,522,0.6496,0.655
51,46,522,0.8093,0.717
51,47,522,0.1953,0.715
51,48,522,0.5457,0.776
51,49,522,0.7132,0.838
51,50,522,0.0651,0.835
51,51,522,0.0667,0.898
51,52,523,0.938,0.112
51,53,523,0.3798,0.111
51,54,523,0.8186,0.172
51,55,523,0.1411,0.17
51,56,523,0.3969,0.229
51,57,523,0.6093,0.29
51,58,523,0.938,0.349
51,59,523,0.9364,0.407
51,60,523,0.0713,0.404
52,1,523,0.8155,0.601
52,2,523,0.4915,0.6
52,3,523,0.1969,0.601
52,4,523,0.7969,0.66
52,5,523,0.4543,0.66
52,6,523,0.1147,0.657
52,7,523,0.6558,0.72
52,8,523,0.3566,0.721
52,9,523,0.8589,0.777
52,10,523,0.4419,0.778
52,11,523,0.9364,0.836
52,12,523,0.4217,0.836
52,13,523,0.7457,0.895
52,14,523,0.0775,0.896
52,15,524,0.3457,0.047
52,16,524,0.0667,0.108
52,17,524,0.4977,0.169
52,18,524,0.4388,0.228
52,19,524,0.724,0.289
52,20,524,0.7674,0.351
52,21,524,0.8465,0.475
52,22,524,0.1829,0.474
52,23,524,0.445,0.534
52,24,524,0.5535,0.594
52,25,524,0.9364,0.654
52,26,524,0.2543,0.655
52,27,524,0.4372,0.718
52,28,524,0.4744,0.778
52,29,524,0.5628,0.838
52,30,524,0.8124,0.9
52,31,524,0.0698,0.899
52,32,525,0.3442,0.058
52,33,525,0.7147,0.118
52,34,525,0.938,0.177
52,35,525,0.2233,0.174
52,36,525,0.3659,0.233
52,37,525,0.5736,0.293
52,38,525,0.5473,0.351
52,39,525,0.0698,0.352
52,40,525,0.3783,0.409
52,41,525,0.8295,0.472
52,42,525,0.0682,0.469
52,43,525,0.2822,0.528
52,44,525,0.3628,0.589
52,45,525,0.538,0.65
52,46,525,0.6884,0.708
52,47,525,0.676,0.771
52,48,525,0.6341,0.824
52,49,525,0.0698,0.827
53,1,526,0.6806,0.112
53,2,526,0.2031,0.111
53,3,526,0.786,0.172
53,4,526,0.3938,0.171
53,5,526,0.062,0.172
53,6,526,0.6543,0.232
53,7,526,0.3132,0.233
53,8,526,0.0636,0.231
53,9,526,0.5333,0.293
53,10,526,0.0636,0.292
53,11,526,0.5829,0.352
53,12,526,0.2155,0.352
53,13,526,0.7628,0.413
53,14,526,0.4093,0.413
53,15,526,0.0651,0.411
53,16,526,0.5612,0.475
53,17,526,0.1736,0.474
53,18,526,0.5736,0.531
53,19,526,0.1643,0.535
53,20,526,0.6884,0.593
53,21,526,0.2713,0.595
53,22,526,0.8279,0.657
53,23,526,0.4698,0.776
53,24,526,0.124,0.776
53,25,526,0.6884,0.837
53,26,526,0.0651,0.898
53,27,527,0.0698,0.051
53,28,527,0.7938,0.171
53,29,527,0.8636,0.233
53,30,527,0.4667,0.293
53,31,527,0.8279,0.414
53,32,527,0.7829,0.597
53,33,527,0.4093,0.596
53,34,527,0.9364,0.656
53,35,527,0.4388,0.657
53,36,527,0.8434,0.717
53,37,527,0.4434,0.717
53,38,527,0.9349,0.779
53,39,527,0.3721,0.779
53,40,527,0.8651,0.839
53,41,527,0.4186,0.839
53,42,527,0.9364,0.901
53,43,527,0.4791,0.899
53,44,527,0.0729,0.898
53,45,528,0.4465,0.053
53,46,528,0.1271,0.053
53,47,528,0.6527,0.113
53,48,528,0.2946,0.115
53,49,528,0.8047,0.175
53,50,528,0.3612,0.175
53,51,528,0.0651,0.176
53,52,528,0.2465,0.232
53,53,528,0.8419,0.295
53,54,528,0.5147,0.293
53,55,528,0.0636,0.291
53,56,528,0.5194,0.353
53,57,528,0.2667,0.351
53,58,528,0.676,0.414
53,59,528,0.2233,0.412
53,60,528,0.769,0.475
53,61,528,0.4899,0.472
53,62,528,0.0667,0.474
54,1,528,0.4341,0.656
54,2,528,0.5922,0.714
54,3,528,0.5287,0.775
54,4,528,0.6605,0.835
54,5,528,0.9318,0.894
54,6,528,0.0651,0.893
54,7,529,0.0682,0.054
54,8,529,0.2124,0.113
54,9,529,0.1457,0.171
54,10,529,0.5674,0.234
54,11,529,0.0977,0.265
54,12,529,0.938,0.293
54,13,529,0.507,0.353
54,14,529,0.8605,0.414
54,15,529,0.2729,0.413
54,16,529,0.7442,0.474
54,17,529,0.9364,0.531
54,18,529,0.2961,0.533
54,19,529,0.4341,0.596
54,20,529,0.7674,0.655
54,21,529,0.3349,0.655
54,22,529,0.6031,0.716
54,23,529,0.2512,0.714
54,24,529,0.324,0.776
54,25,529,0.5147,0.836
54,26,529,0.8388,0.896
54,27,529,0.0744,0.894
54,28,530,0.2558,0.056
54,29,530,0.7302,0.116
54,30,530,0.3054,0.116
54,31,530,0.3504,0.176
54,32,530,0.6078,0.237
54,33,530,0.2,0.236
54,34,530,0.3473,0.295
54,35,530,0.5643,0.356
54,36,530,0.8264,0.416
54,37,530,0.7349,0.477
54,38,530,0.0667,0.473
54,39,530,0.6496,0.536
54,40,530,0.9349,0.596
54,41,530,0.4667,0.595
54,42,530,0.6744,0.655
54,43,530,0.8031,0.718
54,44,530,0.2837,0.717
54,45,530,0.7147,0.777
54,46,530,0.9349,0.839
54,47,530,0.4016,0.834
54,48,530,0.4806,0.894
54,49,530,0.0667,0.894
54,50,531,0.3287,0.053
54,51,531,0.4,0.113
54,52,531,0.7767,0.174
54,53,531,0.2419,0.17
54,54,531,0.6992,0.234
54,55,531,0.0698,0.235
55,1,531,0.7829,0.416
55,2,531,0.4574,0.415
55,3,531,0.0744,0.415
55,4,531,0.7178,0.476
55,5,531,0.2031,0.476
55,6,531,0.6341,0.533
55,7,531,0.9364,0.594
55,8,531,0.5039,0.595
55,9,531,0.5891,0.655
55,10,531,0.0682,0.656
55,11,531,0.3767,0.713
55,12,531,0.7504,0.775
55,13,531,0.1984,0.775
55,14,531,0.3349,0.834
55,15,531,0.614,0.894
55,16,531,0.0729,0.894
55,17,532,0.5256,0.046
55,18,532,0.0651,0.047
55,19,532,0.6295,0.106
55,20,532,0.2295,0.109
55,21,532,0.7023,0.169
55,22,532,0.1504,0.169
55,23,532,0.6171,0.227
55,24,532,0.9349,0.286
55,25,532,0.476,0.29
55,26,532,0.1581,0.29
55,27,532,0.462,0.35
55,28,532,0.9349,0.41
55,29,532,0.1271,0.412
55,30,532,0.6109,0.473
55,31,532,0.1504,0.474
55,32,532,0.6124,0.535
55,33,532,0.7457,0.657
55,34,532,0.2729,0.659
55,35,532,0.3736,0.72
55,36,532,0.7984,0.777
55,37,532,0.9349,0.839
55,38,532,0.4651,0.841
55,39,532,0.6713,0.898
55,40,532,0.0729,0.9
55,41,533,0.1426,0.047
55,42,533,0.6295,0.107
55,43,533,0.9364,0.168
55,44,533,0.4465,0.17
55,45,533,0.938,0.228
55,46,533,0.4527,0.227
55,47,533,0.9364,0.287
55,48,533,0.6992,0.289
55,49,533,0.2419,0.29
55,50,533,0.8419,0.349
55,51,533,0.3783,0.349
55,52,533,0.8372,0.413
55,53,533,0.3705,0.411
55,54,533,0.3256,0.473
55,55,533,0.8124,0.533
55,56,533,0.7969,0.594
55,57,533,0.3132,0.593
55,58,533,0.7752,0.656
55,59,533,0.2775,0.656
55,60,533,0.555,0.716
55,61,533,0.9364,0.779
55,62,533,0.5364,0.778
55,63,533,0.938,0.837
55,64,533,0.693,0.84
55,65,533,0.1736,0.84
55,66,533,0.6527,0.9
55,67,533,0.0775,0.901
55,68,534,0.5504,0.053
55,69,534,0.0667,0.053
55,70,534,0.6264,0.114
55,71,534,0.1457,0.111
55,72,534,0.5845,0.173
55,73,534,0.0667,0.171
55,74,534,0.4419,0.23
55,75,534,0.9287,0.29
55,76,534,0.1519,0.288
55,77,534,0.6403,0.35
55,78,534,0.0667,0.352
56,1,534,0.6419,0.532
56,2,534,0.2868,0.533
56,3,534,0.9333,0.593
56,4,534,0.4992,0.595
56,5,534,0.0698,0.596
56,6,534,0.631,0.657
56,7,534,0.2434,0.657
56,8,534,0.4961,0.714
56,9,534,0.7938,0.778
56,10,534,0.4047,0.778
56,11,534,0.0682,0.78
56,12,534,0.6698,0.839
56,13,534,0.3488,0.843
56,14,534,0.9318,0.9
56,15,534,0.5798,0.9
56,16,534,0.0729,0.902
56,17,535,0.5349,0.048
56,18,535,0.9411,0.109
56,19,535,0.4481,0.108
56,20,535,0.938,0.172
56,21,535,0.5256,0.171
56,22,535,0.2915,0.17
56,23,535,0.8124,0.233
56,24,535,0.4171,0.23
56,25,535,0.8543,0.293
56,26,535,0.4744,0.29
56,27,535,0.8341,0.355
56,28,535,0.5209,0.352
56,29,535,0.2512,0.35
56,30,535,0.9364,0.414
56,31,535,0.6341,0.412
56,32,535,0.3271,0.411
56,33,535,0.8326,0.478
56,34,535,0.5473,0.475
56,35,535,0.2155,0.474
56,36,535,0.8403,0.536
56,37,535,0.6047,0.533
56,38,535,0.2357,0.532
56,39,535,0.8202,0.596
56,40,535,0.4698,0.594
56,41,535,0.8341,0.659
56,42,535,0.5023,0.656
56,43,535,0.186,0.656
56,44,535,0.7969,0.72
56,45,535,0.2605,0.716
56,46,535,0.662,0.779
56,47,535,0.5705,0.838
56,48,535,0.1938,0.834
56,49,535,0.6434,0.901
56,50,535,0.076,0.895
56,51,536,0.4946,0.051
56,52,536,0.0651,0.053
56,53,536,0.6419,0.112
56,54,536,0.2078,0.11
56,55,536,0.7535,0.174
56,56,536,0.386,0.172
56,57,536,0.7876,0.233
56,58,536,0.4481,0.232
56,59,536,0.8016,0.293
56,60,536,0.062,0.291
56,61,536,0.1519,0.352
56,62,536,0.3783,0.412
56,63,536,0.9349,0.473
56,64,536,0.3504,0.473
56,65,536,0.5535,0.534
56,66,536,0.307,0.533
56,67,536,0.9349,0.593
56,68,536,0.4388,0.595
56,69,536,0.6899,0.655
56,70,536,0.9333,0.714
56,71,536,0.4589,0.715
56,72,536,0.6558,0.777
56,73,536,0.9302,0.835
56,74,536,0.3798,0.836
56,75,536,0.6775,0.897
56,76,536,0.0667,0.897
56,77,537,0.676,0.051
56,78,537,0.307,0.05
56,79,537,0.7488,0.109
56,80,537,0.3008,0.109
56,81,537,0.7302,0.17
56,82,537,0.1643,0.169
56,83,537,0.6589,0.228
56,84,537,0.2481,0.229
56,85,537,0.4806,0.29
56,86,537,0.9364,0.351
56,87,537,0.4667,0.353
56,88,537,0.938,0.412
56,89,537,0.4388,0.411
56,90,537,0.8295,0.471
56,91,537,0.3085,0.471
56,92,537,0.6202,0.53
56,93,537,0.3023,0.53
56,94,537,0.938,0.591
56,95,537,0.4899,0.592
56,96,537,0.0682,0.593
57,1,537,0.1705,0.775
57,2,537,0.0698,0.833
57,3,537,0.0698,0.894
57,4,538,0.8481,0.231
57,5,538,0.9349,0.291
57,6,538,0.7705,0.351
57,7,538,0.0651,0.408
57,8,538,0.493,0.529
57,9,538,0.7349,0.651
57,10,538,0.1814,0.832
57,11,538,0.0682,0.892
57,12,539,0.6806,0.172
57,13,539,0.8202,0.354
57,14,539,0.5566,0.475
57,15,539,0.062,0.531
57,16,539,0.0682,0.716
57,17,539,0.6822,0.837
57,18,539,0.0729,0.896
57,19,540,0.3736,0.175
57,20,540,0.0651,0.417
57,21,540,0.1953,0.598
57,22,540,0.1845,0.72
57,23,540,0.4977,0.839
57,24,540,0.0682,0.901
57,25,541,0.4729,0.23
57,26,541,0.4868,0.352
57,27,541,0.5891,0.656
57,28,541,0.2093,0.776
57,29,541,0.0698,0.899
58,1,542,0.2946,0.235
58,2,542,0.6729,0.417
58,3,542,0.4961,0.538
58,4,542,0.5938,0.718
58,5,542,0.7101,0.839
58,6,542,0.0651,0.896
58,7,543,0.2837,0.231
58,8,543,0.4326,0.472
58,9,543,0.2434,0.595
58,10,543,0.2496,0.716
58,11,543,0.0698,0.901
58,12,544,0.9333,0.167
58,13,544,0.4636,0.293
58,14,544,0.7628,0.412
58,15,544,0.8233,0.473
58,16,544,0.7349,0.531
58,17,544,0.2186,0.596
58,18,544,0.6388,0.715
58,19,544,0.9333,0.835
58,20,544,0.0651,0.836
58,21,544,0.0667,0.898
58,22,545,0.0682,0.347
59,1,545,0.938,0.598
59,2,545,0.5271,0.837
59,3,545,0.0713,0.896
59,4,546,0.7907,0.119
59,5,546,0.2481,0.178
59,6,546,0.8558,0.355
59,7,546,0.0667,0.538
59,8,546,0.7163,0.716
59,9,546,0.0713,0.897
59,10,547,0.2884,0.17
59,11,547,0.9364,0.412
59,12,547,0.0682,0.471
59,13,547,0.6868,0.594
59,14,547,0.0698,0.715
59,15,547,0.8729,0.838
59,16,547,0.0729,0.895
59,17,548,0.7597,0.11
59,18,548,0.9349,0.227
59,19,548,0.631,0.284
59,20,548,0.2589,0.345
59,21,548,0.9349,0.52
59,22,548,0.5736,0.581
59,23,548,0.9349,0.756
59,24,548,0.0667,0.813
60,1,549,0.1101,0.358
60,2,549,0.5612,0.477
60,3,549,0.1287,0.535
60,4,549,0.2574,0.837
60,5,549,0.0729,0.897
60,6,550,0.4124,0.113
60,7,550,0.9333,0.232
60,8,550,0.9349,0.355
60,9,550,0.7318,0.475
60,10,550,0.2109,0.772
60,11,550,0.0651,0.893
60,12,551,0.9364,0.286
60,13,551,0.0698,0.347
61,1,551,0.9364,0.597
61,2,551,0.0698,0.598
61,3,551,0.1132,0.658
61,4,551,0.6698,0.777
61,5,551,0.0713,0.894
61,6,552,0.4062,0.167
61,7,552,0.9349,0.288
61,8,552,0.8078,0.349
61,9,552,0.4713,0.409
61,10,552,0.4775,0.472
61,11,552,0.0651,0.531
61,12,552,0.3705,0.652
61,13,552,0.4016,0.714
61,14,552,0.0667,0.897
62,1,553,0.8186,0.256
62,2,553,0.5736,0.37
62,3,553,0.6527,0.43
62,4,553,0.614,0.488
62,5,553,0.0667,0.6
62,6,553,0.2558,0.718
62,7,553,0.1597,0.775
62,8,553,0.076,0.891
62,9,554,0.7953,0.174
62,10,554,0.9333,0.291
62,11,554,0.0667,0.353
63,1,554,0.0682,0.593
63,2,554,0.8062,0.713
63,3,554,0.6729,0.774
63,4,554,0.0651,0.894
63,5,555,0.3395,0.109
63,6,555,0.3566,0.228
63,7,555,0.9364,0.407
63,8,555,0.5364,0.527
63,9,555,0.4357,0.647
63,10,555,0.1333,0.765
63,11,555,0.0698,0.825
64,1,556,0.5752,0.172
64,2,556,0.3209,0.226
64,3,556,0.0667,0.288
64,4,556,0.6202,0.41
64,5,556,0.4109,0.47
64,6,556,0.6388,0.59
64,7,556,0.2279,0.649
64,8,556,0.1178,0.71
64,9,556,0.0682,0.89
64,10,557,0.3039,0.113
64,11,557,0.7411,0.232
64,12,557,0.2512,0.288
64,13,557,0.169,0.349
64,14,557,0.4884,0.525
64,15,557,0.4047,0.585
64,16,557,0.2341,0.703
64,17,557,0.8078,0.823
64,18,557,0.076,0.82
65,1,558,0.507,0.355
65,2,558,0.1628,0.534
65,3,558,0.2527,0.654
65,4,558,0.3612,0.832
65,5,558,0.0667,0.894
65,6,559,0.5271,0.231
65,7,559,0.2822,0.352
65,8,559,0.7783,0.476
65,9,559,0.0698,0.473
65,10,559,0.6031,0.595
65,11,559,0.2651,0.777
65,12,559,0.0713,0.898
66,1,560,0.7767,0.246
66,2,560,0.6868,0.306
66,3,560,0.9349,0.477
66,4,560,0.6729,0.595
66,5,560,0.7101,0.714
66,6,560,0.1798,0.83
66,7,560,0.0667,0.888
66,8,561,0.0682,0.296
66,9,561,0.3535,0.414
66,10,561,0.0713,0.597
66,11,561,0.2481,0.779
66,12,561,0.0729,0.899
